book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
8412,104737,104737,1039296,40,6514944,9780006514950.0,Laurie R. King,1995.0,A Monstrous Regiment of Women,"A Monstrous Regiment of Women (Mary Russell, #2)",eng,4.04,15363,18005,1397,112,561,3704,7788,5840,https://images.gr-assets.com/books/1334169424m/104737.jpg,https://images.gr-assets.com/books/1334169424s/104737.jpg
8425,6506307,6506307,6697901,37,553803190,9780553803200.0,Connie Willis,2010.0,Blackout,"Blackout (All Clear, #1)",eng,3.83,14665,16704,2723,532,1242,3658,6441,4831,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8430,160194,160194,746005,18,1400031605,9781400031600.0,Michael Frayn,1982.0,Noises Off,Noises Off,,4.18,12709,12897,158,240,469,2030,4163,5995,https://images.gr-assets.com/books/1320486520m/160194.jpg,https://images.gr-assets.com/books/1320486520s/160194.jpg
8440,23289,23289,750536,81,097496090X,9780974960910.0,James Joyce,1914.0,The Dead,The Dead,eng,4.09,11279,12015,481,232,651,2152,3785,5195,https://images.gr-assets.com/books/1456153413m/23289.jpg,https://images.gr-assets.com/books/1456153413s/23289.jpg
8464,60471,60471,58832,53,340752475,9780340752470.0,Rosamunde Pilcher,1995.0,Coming Home,Coming Home,eng,4.27,11355,13172,714,86,285,1910,4607,6284,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8469,251665,251665,687946,48,679759328,9780679759320.0,Anita Brookner,1984.0,Hotel du Lac,Hotel du Lac,eng,3.56,11066,12114,720,342,1276,3952,4304,2240,https://images.gr-assets.com/books/1346713260m/251665.jpg,https://images.gr-assets.com/books/1346713260s/251665.jpg
8470,151926,151926,3082366,32,452276721,9780452276730.0,Pat Barker,1995.0,The Ghost Road,"The Ghost Road (Regeneration, #3)",en-US,4.11,11723,12609,425,182,500,2128,4681,5118,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8477,351023,351023,341267,44,141319623,9780141319630.0,Jill Murphy,,The Worst Witch,"The Worst Witch (Worst Witch, #1)",,3.94,13003,13661,341,216,725,3580,4344,4796,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8484,7980,7980,1889,27,142401447,9780142401450.0,Brian Jacques,1996.0,The Pearls of Lutra,"Pearls of Lutra (Redwall, #9)",,3.99,15605,16306,174,150,668,4002,5916,5570,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8508,11229,11229,1410491,59,014118616X,9780141186160.0,"Iris Murdoch, Mary Kinzie",1978.0,"The Sea, the Sea","The Sea, the Sea",eng,3.9,10849,12164,786,297,792,2634,4517,3924,https://images.gr-assets.com/books/1302898449m/11229.jpg,https://images.gr-assets.com/books/1302898449s/11229.jpg
8563,22886868,22886868,42456608,37,62429973,9780062429970.0,Terry Pratchett,2015.0,The Shepherd's Crown,"The Shepherd's Crown (Discworld, #41; Tiffany Aching, #5)",eng,4.34,9134,13799,2099,47,238,1644,4868,7002,https://images.gr-assets.com/books/1433600285m/22886868.jpg,https://images.gr-assets.com/books/1433600285s/22886868.jpg
8564,54620,54620,2887963,216,192805622,9780192805620.0,"Elizabeth Gaskell, Shirley Foster",1848.0,Mary Barton,Mary Barton,eng,3.7,11742,13179,646,396,1087,3731,4788,3177,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8565,115476,115476,678519,373,486424529,9780486424520.0,Joseph Conrad,1904.0,Nostromo: a Tale of the Seaboard,Nostromo,eng,3.81,11478,12681,463,465,986,2933,4362,3935,https://images.gr-assets.com/books/1328865264m/115476.jpg,https://images.gr-assets.com/books/1328865264s/115476.jpg
8583,29925715,29920081,50301699,13,,,Louise Jensen,2016.0,The Sister,The Sister,eng,3.77,11603,21116,1214,768,1492,5437,7470,5949,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8586,10518423,10518423,15424477,23,1401341705,9781401341700.0,Margaret Leroy,2011.0,The Collaborator,The Soldier's Wife,en-US,3.88,11421,12306,1387,190,593,2938,5383,3202,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8590,7264206,7264206,8349215,37,61160881,9780061160880.0,Elizabeth  George,2010.0,This Body of Death,"This Body of Death (Inspector Lynley, #16)",en-US,4.01,12396,13700,1084,175,515,2785,5745,4480,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8607,828483,828483,4413351,23,340894334,9780340894330.0,Robert Muchamore,2005.0,The Killing (Cherub #4),"The Killing (Cherub, #4)",eng,4.12,11584,12355,306,85,423,2411,4417,5019,https://images.gr-assets.com/books/1409557087m/828483.jpg,https://images.gr-assets.com/books/1409557087s/828483.jpg
8609,724371,724371,1026788,29,192723715,9780192723710.0,"Alfred Tennyson, Charles Keeping",1833.0,The Lady of Shalott,The Lady of Shalott,en-US,4.17,14848,15229,205,144,495,2806,4956,6828,https://images.gr-assets.com/books/1400891098m/724371.jpg,https://images.gr-assets.com/books/1400891098s/724371.jpg
8612,133017,133017,128139,14,1563890526,9781563890530.0,"Jamie Delano, John Ridgway, Alfredo Alcalá",1988.0,"John Constantine, Hellblazer: Volume 1: Original Sins",Hellblazer: Original Sins,eng,4.1,12881,12992,248,160,420,2446,4840,5126,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8618,530793,530793,1037620,39,140132937,9780679730020.0,Antonia Fraser,1992.0,The Wives of Henry VIII,The Wives of Henry VIII,,4.15,13159,13991,350,143,338,2353,5656,5501,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8620,489972,489972,2499762,50,394839730,9780394839740.0,Raymond Briggs,1978.0,The Snowman,The Snowman,eng,4.28,13496,13726,441,141,483,2141,3561,7400,https://images.gr-assets.com/books/1355497688m/489972.jpg,https://images.gr-assets.com/books/1355497688s/489972.jpg
8627,194618,25365667,364846,59,330344951,9780330344950.0,Winston Graham,1945.0,Ross Poldark,"Ross Poldark (Poldark, #1)",eng,4.11,5990,13540,1577,105,371,2362,5830,4872,https://images.gr-assets.com/books/1360785361m/194618.jpg,https://images.gr-assets.com/books/1360785361s/194618.jpg
8635,360562,360562,2918547,14,140294295,9780140294290.0,Bernard Cornwell,1988.0,Sharpe's Rifles,"Sharpe's Rifles (Sharpe, #6)",eng,4.21,10342,11557,303,26,181,1805,4857,4688,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8640,93575,93575,341789,72,61043494,9780061043500.0,Dorothy L. Sayers,1935.0,Gaudy Night,"Gaudy Night (Lord Peter Wimsey, #12)",eng,4.26,14750,16378,1203,166,526,2267,5352,8067,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8643,287861,287861,3981652,51,60082097,9780060082090.0,Philip Reeve,2001.0,Mortal Engines,"Mortal Engines (The Hungry City Chronicles, #1)",eng,3.98,12868,14520,1127,242,760,2971,5583,4964,https://images.gr-assets.com/books/1352173057m/287861.jpg,https://images.gr-assets.com/books/1352173057s/287861.jpg
8652,295169,295169,2919537,54,786814179,9780786814180.0,"William Nicholson, Peter Sís",2000.0,The Wind Singer,"The Wind Singer (Wind on Fire, #1)",eng,3.84,12654,14508,472,341,957,3647,5351,4212,https://images.gr-assets.com/books/1293635554m/295169.jpg,https://images.gr-assets.com/books/1293635554s/295169.jpg
8653,93436,93436,1535663,52,156031612,9780156031620.0,Scarlett Thomas,2006.0,The End of Mr. Y.,The End of Mr. Y,en-US,3.79,7920,12726,1420,486,1144,2795,4407,3894,https://images.gr-assets.com/books/1389137862m/93436.jpg,https://images.gr-assets.com/books/1389137862s/93436.jpg
8658,15818333,15818333,18334314,24,62209841,9780062209850.0,Lisa O'Donnell,2012.0,The Death of Bees,The Death of Bees,eng,3.81,11530,13043,2129,302,708,3173,5824,3036,https://images.gr-assets.com/books/1358353202m/15818333.jpg,https://images.gr-assets.com/books/1358353202s/15818333.jpg
8664,56674,56674,55232,82,,9780743265230.0,J.G. Ballard,1984.0,Empire of the Sun,"Empire of the Sun (Empire of the Sun, #1)",,3.98,11185,12966,637,100,501,2803,5674,3888,https://images.gr-assets.com/books/1338519188m/56674.jpg,https://images.gr-assets.com/books/1338519188s/56674.jpg
8673,644655,644655,2327400,40,312359667,9780312359670.0,Ann Cleeves,2006.0,Raven Black,"Raven Black (Shetland Island, #1)",en-US,3.85,10617,14283,1405,190,682,3596,6447,3368,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8678,15723286,15723286,21398040,26,,,Gail Carriger,2013.0,Curtsies & Conspiracies,"Curtsies & Conspiracies (Finishing School, #2)",eng,4.11,15078,18011,2041,91,355,3220,8081,6264,https://images.gr-assets.com/books/1359660588m/15723286.jpg,https://images.gr-assets.com/books/1359660588s/15723286.jpg
8685,28965131,28965131,49193186,30,125011117X,9781250111170.0,Sarah Pinborough,2017.0,Behind Her Eyes,Behind Her Eyes,eng,3.77,17944,21613,5003,658,1876,5082,8228,5769,https://images.gr-assets.com/books/1485279813m/28965131.jpg,https://images.gr-assets.com/books/1485279813s/28965131.jpg
8687,77427,77427,1200332,63,393307611,9780393307610.0,Patrick O'Brian,1973.0,H.M.S. Surprise ,H.M.S. Surprise,eng,4.42,10513,12308,489,19,107,1137,4490,6555,https://images.gr-assets.com/books/1453820127m/77427.jpg,https://images.gr-assets.com/books/1453820127s/77427.jpg
8692,15050,15050,922184,40,802135781,9780802135780.0,Jeanette Winterson,1989.0,Sexing the Cherry,Sexing the Cherry,eng,3.83,10450,12017,724,257,850,3024,4455,3431,https://images.gr-assets.com/books/1328824090m/15050.jpg,https://images.gr-assets.com/books/1328824090s/15050.jpg
8699,194870,194870,2286967,11,072324734X,9780723247340.0,Beatrix Potter,1982.0,The Complete Adventures of Peter Rabbit,The Complete Adventures of Peter Rabbit,eng,4.46,13271,13387,48,84,261,1563,2977,8502,https://images.gr-assets.com/books/1309201736m/194870.jpg,https://images.gr-assets.com/books/1309201736s/194870.jpg
8708,11737387,11737387,16686573,13,1937007294,9781937007290.0,Benedict Jacka,2012.0,Fated,"Fated (Alex Verus, #1)",eng,3.89,12609,14854,1203,196,629,3539,6761,3729,https://images.gr-assets.com/books/1330906653m/11737387.jpg,https://images.gr-assets.com/books/1330906653s/11737387.jpg
8709,16077150,16077150,21873437,35,755358783,9780755358790.0,Maggie O'Farrell,2013.0,Instructions for a Heatwave,Instructions for a Heatwave,en-GB,3.62,9071,11634,1552,213,950,3737,4920,1814,https://images.gr-assets.com/books/1349796972m/16077150.jpg,https://images.gr-assets.com/books/1349796972s/16077150.jpg
8716,28922,28922,2464610,63,571225365,9780571225360.0,Kazuo Ishiguro,1986.0,An Artist of the Floating World,An Artist of the Floating World,eng,3.72,10430,12710,1012,127,773,3937,5547,2326,https://images.gr-assets.com/books/1327786035m/28922.jpg,https://images.gr-assets.com/books/1327786035s/28922.jpg
8719,25176,25176,3114345,25,451410815,9780451410820.0,Martha Grimes,1981.0,"The Man With a Load of Mischief (Richard Jury Mystery, #1)","The Man With a Load of Mischief (Richard Jury, #1)",eng,4.01,11947,12431,385,230,488,2547,4824,4342,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8723,17978144,17978144,25206651,22,1620402750,9781620402760.0,Lucie Whitehouse,2014.0,Before we met,Before We Met,eng,3.43,7826,10533,1113,310,1298,3978,3435,1512,https://images.gr-assets.com/books/1369569396m/17978144.jpg,https://images.gr-assets.com/books/1369569396s/17978144.jpg
8726,296264,296264,3080386,454,543896609,9780543896600.0,Robert Louis Stevenson,1888.0,The Black Arrow: A Tale of the Two Roses,The Black Arrow,eng,3.81,12298,13696,404,194,852,4010,4965,3675,https://images.gr-assets.com/books/1328014614m/296264.jpg,https://images.gr-assets.com/books/1328014614s/296264.jpg
8745,266765,266765,1181396,48,552551317,9780552551310.0,Jacqueline Wilson,1997.0,Girls in Love,"Girls in Love (Girls, #1)",eng,3.53,11953,12440,221,508,1514,4215,3290,2913,https://images.gr-assets.com/books/1438919442m/266765.jpg,https://images.gr-assets.com/books/1438919442s/266765.jpg
8768,892295,892295,6164528,5,517502917,9780517502910.0,"Arthur Conan Doyle, William S. Baring-Gould",1967.0,The Annotated Sherlock Holmes,The Annotated Sherlock Holmes: The Four Novels and the Fifty-Six Short Stories Complete (2 Volume Set),,4.58,9551,9624,66,44,95,710,2161,6614,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8786,46460,46460,1176737,126,743431677,9780743431680.0,John le Carré,1961.0,Call for the Dead,Call for the Dead,,3.77,9611,13005,882,133,580,3977,5806,2509,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8803,12598982,12598982,14096818,46,307716546,9780307716540.0,Rosamund Lupton,2011.0,Afterwards,Afterwards,,3.79,11041,14146,1747,359,975,3563,5634,3615,https://images.gr-assets.com/books/1330957613m/12598982.jpg,https://images.gr-assets.com/books/1330957613s/12598982.jpg
8837,3760,3760,2772203,100,142002054,9780142002060.0,Ian Fleming,1956.0,Diamonds are Forever,"Diamonds Are Forever (James Bond, #4)",eng,3.59,10205,12359,643,113,960,4741,4602,1943,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8838,2978,2978,1180015,128,60594527,9780060594530.0,James Hilton,1933.0,Lost Horizon,Lost Horizon,,3.9,10907,13070,1093,147,663,3367,5032,3861,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8841,47701,47701,2661,50,61238961,9780061238960.0,"Neil Gaiman, Michael Reaves",2007.0,InterWorld,"InterWorld (InterWorld, #1)",en-US,3.51,12419,14903,1641,311,1604,5460,5163,2365,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8843,428223,428223,2989134,35,345495802,9780345495810.0,Harry Bernstein,2006.0,The Invisible Wall: A Love Story That Broke Barriers,The Invisible Wall: A Love Story That Broke Barriers,en-US,4.07,9715,10809,1718,58,286,2000,4962,3503,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8849,19001,19001,2492347,92,743457927,9780743457930.0,John le Carré,1986.0,A Perfect Spy,A Perfect Spy,,3.99,10901,12383,459,184,516,2650,4954,4079,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8857,6328,6328,915031,55,142302260,9780142302260.0,"Roald Dahl, Quentin Blake",1982.0,Revolting Rhymes,Revolting Rhymes,,4.13,12674,13961,627,94,529,2742,4635,5961,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8858,459386,459386,88269,78,312983603,9780312983600.0,Val McDermid,1995.0,The Mermaids Singing ,"The Mermaids Singing (Tony Hill & Carol Jordan, #1)",eng,3.98,11562,13490,783,257,575,2701,5574,4383,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8859,121715,121715,1629232,42,60653205,9780060653200.0,C.S. Lewis,1949.0,The Weight of Glory,The Weight of Glory,eng,4.41,9835,10668,588,51,152,1144,3322,5999,https://images.gr-assets.com/books/1381283728m/121715.jpg,https://images.gr-assets.com/books/1381283728s/121715.jpg
8864,3762,3762,1098834,92,142003255,9780142003250.0,Ian Fleming,1963.0,On Her Majesty's Secret Service,"On Her Majesty's Secret Service (James Bond, #11)",eng,3.94,11612,13203,488,111,551,3350,5231,3960,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8868,16333,16333,1444048,1,2310015,9780002310020.0,Agatha Christie,1965.0,At Bertram's Hotel,"At Bertram's Hotel (Miss Marple, #11)",eng,3.7,14221,17292,795,190,1322,5822,6163,3795,https://images.gr-assets.com/books/1375949033m/16333.jpg,https://images.gr-assets.com/books/1375949033s/16333.jpg
8873,269795,269795,963859,37,749391685,9780749391680.0,Roddy Doyle,1987.0,The Commitments,The Commitments,eng,3.95,11215,12070,403,98,448,2740,5491,3293,https://images.gr-assets.com/books/1173298169m/269795.jpg,https://images.gr-assets.com/books/1173298169s/269795.jpg
8895,22535533,22535533,41241463,54,62377183,9780062377180.0,Anthony Horowitz,2014.0,Moriarty,Moriarty (Sherlock Holmes #2),eng,3.74,8376,11810,1809,186,854,3323,4910,2537,https://images.gr-assets.com/books/1404412525m/22535533.jpg,https://images.gr-assets.com/books/1404412525s/22535533.jpg
8896,82397,82397,1946935,486,198320043,9780198320040.0,"William Shakespeare, Roma Gill, Robert          Jackson",1595.0,The tragedie of King Richard the second,Richard II,,3.76,10265,14124,628,261,1201,4043,4807,3812,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8899,119239,119239,1697235,40,140424504,9780140424510.0,"George Gordon Byron, Peter J. Manning, Susan J. Wolfson",1848.0,Selected Poems,Selected Poems,eng,4.05,10630,11313,57,132,505,2446,3845,4385,https://images.gr-assets.com/books/1411634706m/119239.jpg,https://images.gr-assets.com/books/1411634706s/119239.jpg
